video,label,n_frames,mean_snr_db,mean_bpm,bpm_agreement,snr_chrom,snr_pos,bpm_chrom,bpm_pos
045.mp4,real,175,18.22028663696576,92.57142857142857,0.0,24.58001276634203,11.86056050758949,92.57142857142857,92.57142857142857
046.mp4,real,252,19.653709496043575,75.0,7.142857142857139,26.98871296432774,12.31870602775941,71.42857142857143,78.57142857142857
047.mp4,real,160,15.566250967545704,81.5625,61.875,22.23240083437233,8.900101100719077,50.625,112.5
048.mp4,real,243,20.13548083123824,150.0,3.7037037037036953,28.439800367835126,11.831161294641351,148.14814814814815,151.85185185185185
049.mp4,real,180,13.245485153266836,75.0,40.0,20.762043951247385,5.728926355286288,55.0,95.0
050.mp4,real,265,16.13737769773621,61.132075471698116,0.0,25.452238512431784,6.822516883040635,61.132075471698116,61.132075471698116
051.mp4,real,300,18.545247921372358,120.0,0.0,26.839618328034604,10.25087751471011,120.0,120.0
052.mp4,real,162,14.794100019190292,61.1111111111111,0.0,21.46204521326333,8.126154825117254,61.1111111111111,61.1111111111111
053.mp4,real,209,20.239235618696334,47.36842105263158,0.0,30.440621762521864,10.037849474870802,47.36842105263158,47.36842105263158
054.mp4,real,184,14.227302711017337,46.46739130434783,4.891304347826093,19.845325650620143,8.609279771414531,48.913043478260875,44.02173913043478
055.mp4,real,197,19.780701189616053,77.66497461928935,0.0,26.31334596222093,13.248056417011176,77.66497461928935,77.66497461928935
056.mp4,real,187,15.935476419717713,48.1283422459893,9.62566844919786,24.23724915432593,7.633703685109495,52.94117647058823,43.31550802139037
057.mp4,real,216,16.93531049370616,75.00000000000001,25.000000000000007,23.621544055534965,10.249076931877358,62.50000000000001,87.50000000000001
058.mp4,real,300,19.363539035048227,120.0,0.0,29.021237601291283,9.705840468805171,120.0,120.0
059.mp4,real,300,17.185994807242245,66.0,12.000000000000014,27.497253873199035,6.874735741285457,72.00000000000001,60.0
060.mp4,real,300,16.797639966029223,54.00000000000001,6.0,24.213118986257275,9.382160945801171,57.00000000000001,51.00000000000001
061.mp4,real,169,18.29117133038881,66.56804733727812,47.92899408284024,27.907928582551914,8.674414078225707,90.53254437869823,42.60355029585799
062.mp4,real,212,18.44925180299922,72.16981132075472,0.0,28.36388626144609,8.534617344552352,72.16981132075472,72.16981132075472
063.mp4,real,300,19.777815806623046,69.0,23.999999999999993,28.835207792253726,10.720423820992366,81.0,57.00000000000001
064.mp4,real,201,19.665342604312983,58.208955223880594,0.0,30.140314928034392,9.19037028059157,58.208955223880594,58.208955223880594
065.mp4,real,221,16.91878631989355,48.86877828054299,0.0,23.427637299946674,10.40993533984042,48.86877828054299,48.86877828054299
066.mp4,real,218,17.478979633350864,59.86238532110092,28.899082568807344,27.009502096765328,7.9484571699363995,74.3119266055046,45.41284403669725
067.mp4,real,269,17.07752159553438,53.531598513011154,0.0,23.800415893380865,10.354627297687898,53.531598513011154,53.531598513011154
068.mp4,real,201,19.93127668437293,67.16417910447761,0.0,26.412539243873454,13.450014124872403,67.16417910447761,67.16417910447761
069.mp4,real,300,22.46600551742207,63.0,0.0,33.45034380281193,11.481667232032205,63.0,63.0
070.mp4,real,184,14.016030754591684,53.80434782608696,9.782608695652172,17.30062150458124,10.731440004602128,58.69565217391305,48.913043478260875
071.mp4,real,227,18.15891143659156,69.38325991189427,51.54185022026431,29.070636574735573,7.2471862984475415,95.15418502202643,43.61233480176212
072.mp4,real,156,13.859941001209366,86.53846153846153,34.61538461538461,17.272870245885887,10.447011756532845,103.84615384615384,69.23076923076923
073.mp4,real,300,17.820549257536825,55.5,8.999999999999993,26.177186027530524,9.463912487543128,60.0,51.00000000000001
074.mp4,real,173,18.46657382588803,62.42774566473989,10.40462427745664,26.461331286608125,10.471816365167935,57.225433526011564,67.6300578034682
075.mp4,real,300,22.161597925885793,51.00000000000001,0.0,32.909289202431694,11.413906649339893,51.00000000000001,51.00000000000001
076.mp4,real,165,15.46484892323462,70.9090909090909,21.818181818181827,21.74294972182011,9.186748124649128,60.0,81.81818181818183
077.mp4,real,300,16.170733219948644,55.5,15.0,24.2729858580131,8.068480581884184,63.0,48.0
078.mp4,real,262,15.438311717227649,120.2290076335878,0.0,21.534579338227566,9.342044096227731,120.2290076335878,120.2290076335878
079.mp4,real,212,16.220167655817434,78.5377358490566,4.245283018867923,25.864006497275188,6.576328814359677,76.41509433962264,80.66037735849056
080.mp4,real,242,13.456586858397019,59.50413223140495,22.314049586776854,19.601401470996638,7.3117722457974,48.34710743801653,70.66115702479338
081.mp4,real,300,17.00188318256268,150.0,0.0,26.681711341855593,7.3220550232697645,150.0,150.0
082.mp4,real,158,13.815765334827487,102.53164556962025,113.9240506329114,20.363055981811513,7.268474687843462,45.56962025316456,159.49367088607596
083.mp4,real,273,16.772737592736277,92.3076923076923,6.59340659340657,22.881740780633812,10.663734404838742,95.60439560439559,89.01098901098902
084.mp4,real,188,16.173712762054457,107.71276595744682,110.10638297872342,24.37437433979477,7.973051184314141,52.65957446808511,162.76595744680853
085.mp4,real,165,18.960310325290767,54.54545454545455,0.0,30.63177022599714,7.288850424584395,54.54545454545455,54.54545454545455
086.mp4,real,300,17.765276469304695,102.00000000000001,0.0,24.518783826110678,11.011769112498712,102.00000000000001,102.00000000000001
087.mp4,real,155,14.408418672733362,72.58064516129032,52.258064516129025,20.699509406391382,8.117327939075343,98.70967741935483,46.45161290322581
088.mp4,real,300,18.34618251318578,52.5,20.999999999999993,27.17152277647365,9.52084224989791,63.0,42.00000000000001
089.mp4,real,300,17.900141709196824,49.50000000000001,15.0,24.401616001786905,11.398667416606738,57.00000000000001,42.00000000000001
090.mp4,real,300,22.455273135262292,51.0,17.999999999999993,32.877899108974056,12.032647161550528,60.0,42.00000000000001
091.mp4,real,300,17.826942574231005,120.0,0.0,26.165721041473738,9.488164106988275,120.0,120.0
092.mp4,real,230,15.936138173003949,86.08695652173914,70.43478260869566,22.53984280946291,9.332433536544986,50.869565217391305,121.30434782608697
093.mp4,real,154,14.674634807241894,58.44155844155844,0.0,22.1423319188926,7.2069376955911855,58.44155844155844,58.44155844155844
094.mp4,real,280,15.496756250241685,48.21428571428571,0.0,21.664266028724487,9.329246471758882,48.21428571428571,48.21428571428571
095.mp4,real,300,16.01648491245184,72.00000000000001,0.0,24.586341411788986,7.446628413114693,72.00000000000001,72.00000000000001
097.mp4,real,239,14.154221192196447,47.07112970711297,3.765690376569033,21.327079833156752,6.981362551236142,48.95397489539749,45.18828451882845
098.mp4,real,150,20.86282341109287,54.0,0.0,32.41906992120353,9.306576900982204,54.0,54.0
099.mp4,real,300,21.999349962897025,48.0,0.0,28.060091271716804,15.938608654077246,48.0,48.0
